encensât	ɑ̃.sɑ̃.sɑ
encensâtes	ɑ̃.sɑ̃.sɑt
encense	ɑ̃.sɑ̃s
encensé	ɑ̃.sɑ̃.se
encensent	ɑ̃.sɑ̃s
encenser	ɑ̃.sɑ̃.se
encensera	ɑ̃.sɑ̃.sʁa
encenserai	ɑ̃.sɑ̃.sʁe
encenseraient	ɑ̃.sɑ̃.sʁɛ
encenserais	ɑ̃.sɑ̃.sʁɛ
encenserait	ɑ̃.sɑ̃.sʁɛ
encenseras	ɑ̃.sɑ̃.sʁɑ
encensèrent	ɑ̃.sɑ̃.sɛʁ
encenserez	ɑ̃.sɑ̃.sʁe
encenseriez	ɑ̃.sɑ̃.sə.ʁje
encenserions	ɑ̃.sɑ̃.sə.ʁjɔ̃
encenserons	ɑ̃.sɑ̃.sʁɔ̃
encenseront	ɑ̃.sɑ̃.sʁɔ̃
encenses	ɑ̃.sɑ̃s
encensez	ɑ̃.sɑ̃.se
encensiez	ɑ̃.sɑ̃.sje
encensions	ɑ̃.sɑ̃.sjɔ̃
encensons	ɑ̃.sɑ̃.sɔ̃
encéphale	ɑ̃.se.fal
encéphalique	ɑ̃.se.fa.lik
encéphalopathie	ɑ̃.se.fa.lɔ.pa.ti
enchaînement	ɑ̃.ʃɛn.mɑ̃
enchaînements	ɑ̃.ʃɛn.mɑ̃
enchaîner	ɑ̃.ʃɛ.ne
enchanta	ɑ̃.ʃɑ̃.ta
enchantai	ɑ̃.ʃɑ̃.te
enchantaient	ɑ̃.ʃɑ̃.tɛ
enchantais	ɑ̃.ʃɑ̃.tɛ
enchantait	ɑ̃.ʃɑ̃.tɛ
enchantâmes	ɑ̃.ʃɑ̃.tɑm
enchantant	ɑ̃.ʃɑ̃.tɑ̃
enchantas	ɑ̃.ʃɑ̃.tɑ
enchantasse	ɑ̃.ʃɑ̃.tas
enchantassent	ɑ̃.ʃɑ̃.tas
enchantasses	ɑ̃.ʃɑ̃.tas
enchantassiez	ɑ̃.ʃɑ̃.ta.sje
enchantassions	ɑ̃.ʃɑ̃.ta.sjɔ̃
enchantât	ɑ̃.ʃɑ̃.tɑ
enchantâtes	ɑ̃.ʃɑ̃.tɑt
enchante	ɑ̃.ʃɑ̃t
enchanté	ɑ̃.ʃɑ̃.te
enchantement	ɑ̃.ʃɑ̃t.mɑ̃
enchantent	ɑ̃.ʃɑ̃t
enchanter	ɑ̃.ʃɑ̃.te
enchantera	ɑ̃.ʃɑ̃.tʁa
enchanterai	ɑ̃.ʃɑ̃.tʁe
enchanteraient	ɑ̃.ʃɑ̃.tʁɛ
enchanterais	ɑ̃.ʃɑ̃.tʁɛ
enchanterait	ɑ̃.ʃɑ̃.tʁɛ
enchanteras	ɑ̃.ʃɑ̃.tʁɑ
enchantèrent	ɑ̃.ʃɑ̃.tɛʁ
enchanterez	ɑ̃.ʃɑ̃.tʁe
enchanteriez	ɑ̃.ʃɑ̃.tə.ʁje
enchanterions	ɑ̃.ʃɑ̃.tə.ʁjɔ̃
enchanterons	ɑ̃.ʃɑ̃.tʁɔ̃
enchanteront	ɑ̃.ʃɑ̃.tʁɔ̃
enchantes	ɑ̃.ʃɑ̃t
enchantez	ɑ̃.ʃɑ̃.te
enchantiez	ɑ̃.ʃɑ̃.tje
enchantions	ɑ̃.ʃɑ̃.tjɔ̃
enchantons	ɑ̃.ʃɑ̃.tɔ̃
enchâssement	ɑ̃.ʃɑs.mɑ̃
enchâsser	ɑ̃.ʃɑ.se
enchatonner	ɑ̃.ʃa.tɔ.ne
enchaucener	ɑ̃.ʃos.ne
enchaussener	ɑ̃.ʃos.ne
enchaussumer	ɑ̃.ʃo.sy.me
enchère	ɑ̃.ʃɛʁ
enchéri	ɑ̃.ʃe.ʁi
enchérîmes	ɑ̃.ʃe.ʁim
enchérir	ɑ̃.ʃe.ʁiʁ
enchérira	ɑ̃.ʃe.ʁi.ʁa
enchérirai	ɑ̃.ʃe.ʁi.ʁe
enchériraient	ɑ̃.ʃe.ʁi.ʁɛ
enchérirais	ɑ̃.ʃe.ʁi.ʁɛ
enchérirait	ɑ̃.ʃe.ʁi.ʁɛ
enchériras	ɑ̃.ʃe.ʁi.ʁɑ
enchérirent	ɑ̃.ʃe.ʁiʁ
enchérirez	ɑ̃.ʃe.ʁi.ʁe
enchéririez	ɑ̃.ʃe.ʁi.ʁje
enchéririons	ɑ̃.ʃe.ʁi.ʁjɔ̃
enchérirons	ɑ̃.ʃe.ʁi.ʁɔ̃
enchériront	ɑ̃.ʃe.ʁi.ʁɔ̃
enchéris	ɑ̃.ʃe.ʁi
enchérissaient	ɑ̃.ʃe.ʁi.sɛ
enchérissais	ɑ̃.ʃe.ʁi.sɛ
enchérissait	ɑ̃.ʃe.ʁi.sɛ
enchérissant	ɑ̃.ʃe.ʁi.sɑ̃
enchérisse	ɑ̃.ʃe.ʁis
enchérissent	ɑ̃.ʃe.ʁis
enchérisses	ɑ̃.ʃe.ʁis
enchérisseur	ɑ̃.ʃe.ʁi.sœʁ
enchérissez	ɑ̃.ʃe.ʁi.se
enchérissiez	ɑ̃.ʃe.ʁi.sje
enchérissions	ɑ̃.ʃe.ʁi.sjɔ̃
enchérissons	ɑ̃.ʃe.ʁi.sɔ̃
enchérit	ɑ̃.ʃe.ʁi
enchérît	ɑ̃.ʃe.ʁi
enchérîtes	ɑ̃.ʃe.ʁit
enchevêtrement	ɑ̃ʃ.vɛ.tʁə.mɑ̃
enchevêtrer	ɑ̃ʃ.vɛ.tʁe
enclave	ɑ̃.klav
enclencher	ɑ̃.klɑ̃.ʃe
enclin	ɑ̃.klɛ̃
enclise	ɑ̃.kliz
enclitique	ɑ̃.kli.tik
enclore	ɑ̃.klɔʁ
enclos	ɑ̃.klo
enclouai	ɑ̃.klu.ɛ
enclouer	ɑ̃.klu.e
enclume	ɑ̃.klym
encoche	ɑ̃.kɔʃ
encoder	ɑ̃.kɔ.de
encodeur	ɑ̃.kɔ.dœʁ
encoignure	ɑ̃.kwa.ɲyʁ
encoignure	ɑ̃.ko.ɲyʁ
encolure	ɑ̃.kɔ.lyʁ
encombra	ɑ̃.kɔ̃.bʁa
encombrai	ɑ̃.kɔ̃.bʁe
encombraient	ɑ̃.kɔ̃.bʁɛ
encombrais	ɑ̃.kɔ̃.bʁɛ
encombrait	ɑ̃.kɔ̃.bʁɛ
encombrâmes	ɑ̃.kɔ̃.bʁɑm
encombras	ɑ̃.kɔ̃.bʁɑ
encombrasse	ɑ̃.kɔ̃.bʁas
encombrassent	ɑ̃.kɔ̃.bʁas
encombrasses	ɑ̃.kɔ̃.bʁas
encombrassiez	ɑ̃.kɔ̃.bʁa.sje
encombrassions	ɑ̃.kɔ̃.bʁa.sjɔ̃
encombrât	ɑ̃.kɔ̃.bʁɑ
encombrâtes	ɑ̃.kɔ̃.bʁɑt
encombre	ɑ̃.kɔ̃bʁ
encombré	ɑ̃.kɔ̃.bʁe
encombrent	ɑ̃.kɔ̃bʁ
encombrer	ɑ̃.kɔ̃.bʁe
encombrera	ɑ̃.kɔ̃.bʁə.ʁa
encombrerai	ɑ̃.kɔ̃.bʁə.ʁe
encombreraient	ɑ̃.kɔ̃.bʁə.ʁɛ
encombrerais	ɑ̃.kɔ̃.bʁə.ʁɛ
encombrerait	ɑ̃.kɔ̃.bʁə.ʁɛ
encombreras	ɑ̃.kɔ̃.bʁə.ʁɑ
encombrèrent	ɑ̃.kɔ̃.bʁɛʁ
encombrerez	ɑ̃.kɔ̃.bʁə.ʁe
encombreriez	ɑ̃.kɔ̃.bʁə.ʁje
encombrerions	ɑ̃.kɔ̃.bʁə.ʁjɔ̃
encombrerons	ɑ̃.kɔ̃.bʁə.ʁɔ̃
encombreront	ɑ̃.kɔ̃.bʁə.ʁɔ̃
encombres	ɑ̃.kɔ̃bʁ
encombrez	ɑ̃.kɔ̃.bʁe
encombriez	ɑ̃.kɔ̃.bʁi.je
encombrions	ɑ̃.kɔ̃.bʁi.jɔ̃
encombrons	ɑ̃.kɔ̃.bʁɔ̃
encomium	ɑ̃.kɔ.mjɔm
encommencer	ɑ̃.kɔ.mɑ̃.se
enconner	ɑ̃.kɔ.ne
encontre	ɑ̃.kɔ̃tʁ
encore	ɑ̃.kɔʁ
encoubla	ɑ̃.ku.bla
encoublai	ɑ̃.ku.ble
encoublaient	ɑ̃.ku.blɛ
encoublais	ɑ̃.ku.blɛ
encoublait	ɑ̃.ku.blɛ
encoublâmes	ɑ̃.ku.blɑm
encoublant	ɑ̃.ku.blɑ̃
encoublas	ɑ̃.ku.blɑ
encoublasse	ɑ̃.ku.blas
encoublassent	ɑ̃.ku.blas
encoublasses	ɑ̃.ku.blas
encoublassiez	ɑ̃.ku.bla.sje
encoublassions	ɑ̃.ku.bla.sjɔ̃
encoublât	ɑ̃.ku.blɑ
encoublâtes	ɑ̃.ku.blɑt
encouble	ɑ̃.kubl
encoublé	ɑ̃.ku.ble
encoublent	ɑ̃.kubl
encoubler	ɑ̃.ku.ble
encoublera	ɑ̃.ku.blə.ʁa
encoublerai	ɑ̃.ku.blə.ʁe
encoubleraient	ɑ̃.ku.blə.ʁɛ
encoublerais	ɑ̃.ku.blə.ʁɛ
encoublerait	ɑ̃.ku.blə.ʁɛ
encoubleras	ɑ̃.ku.blə.ʁɑ
encoublèrent	ɑ̃.ku.blɛʁ
encoublerez	ɑ̃.ku.blə.ʁe
encoubleriez	ɑ̃.ku.blə.ʁje
encoublerions	ɑ̃.ku.blə.ʁjɔ̃
encoublerons	ɑ̃.ku.blə.ʁɔ̃
encoubleront	ɑ̃.ku.blə.ʁɔ̃
encoubles	ɑ̃.kubl
encoublez	ɑ̃.ku.ble
encoubliez	ɑ̃.ku.bli.je
encoublions	ɑ̃.ku.bli.jɔ̃
encoublons	ɑ̃.ku.blɔ̃
encouragement	ɑ̃.ku.ʁaʒ.mɑ̃
encourager	ɑ̃.ku.ʁa.ʒe
encouraient	ɑ̃.ku.ʁɛ
encourais	ɑ̃.ku.ʁɛ
encourait	ɑ̃.ku.ʁɛ
encourant	ɑ̃.ku.ʁɑ̃
encoure	ɑ̃.kuʁ
encourent	ɑ̃.kuʁ
encoures	ɑ̃.kuʁ
encourez	ɑ̃.ku.ʁe
encouriez	ɑ̃.ku.ʁje
encourions	ɑ̃.ku.ʁjɔ̃
encourir	ɑ̃.ku.ʁiʁ
encourons	ɑ̃.ku.ʁɔ̃
encourra	ɑ̃.kuʁ.ʁa
encourrai	ɑ̃.kuʁ.ʁe
encourraient	ɑ̃.kuʁ.ʁɛ
encourrais	ɑ̃.kuʁ.ʁɛ
encourrait	ɑ̃.kuʁ.ʁɛ
encourras	ɑ̃.kuʁ.ʁɑ
encourrez	ɑ̃.kuʁ.ʁe
encourriez	ɑ̃.kuʁ.ʁje
encourrions	ɑ̃.kuʁ.ʁjɔ̃
encourrons	ɑ̃.kuʁ.ʁɔ̃
encourront	ɑ̃.kuʁ.ʁɔ̃
encours	ɑ̃.kuʁ
encourt	ɑ̃.kuʁ
encouru	ɑ̃.ku.ʁy
encourûmes	ɑ̃.ku.ʁym
encoururent	ɑ̃.ku.ʁyʁ
encourus	ɑ̃.ku.ʁy
encourusse	ɑ̃.ku.ʁys
encourussent	ɑ̃.ku.ʁys
encourusses	ɑ̃.ku.ʁys
encourussiez	ɑ̃.ku.ʁy.sje
encourussions	ɑ̃.ku.ʁy.sjɔ̃
encourut	ɑ̃.ku.ʁy
encourût	ɑ̃.ku.ʁy
encourûtes	ɑ̃.ku.ʁyt
encrassé	ɑ̃.kʁa.se
encre	ɑ̃kʁ
encrer	ɑ̃.kʁe
encrier	ɑ̃.kʁi.je
encroûter	ɑ̃.kʁu.te
enculable	ɑ̃.ky.labl
enculade	ɑ̃.ky.lad
enculé	ɑ̃.ky.le
enculer	ɑ̃.ky.le
enculeur	ɑ̃.ky.lœʁ
encyclopédie	ɑ̃.si.klɔ.pe.di
encyclopédique	ɑ̃.si.klɔ.pe.dik
encyclopédiquement	ɑ̃.si.klɔ.pe.dik.mɑ̃
encyclopédiques	ɑ̃.si.klɔ.pe.dik
encyclopédiste	ɑ̃.si.klɔ.pe.dist
endéans	ɑ̃.de.ɑ̃
endémie	ɑ̃.de.mi
endémies	ɑ̃.de.mi
endémique	ɑ̃.de.mik
endémiques	ɑ̃.de.mik
endémisme	ɑ̃.de.mism
endettement	ɑ̃.dɛt.mɑ̃
endetter	ɑ̃.dɛ.te
endeuiller	ɑ̃.dœ.je
endimanché	ɑ̃.di.mɑ̃.ʃe
endimanchement	ɑ̃.di.mɑ̃ʃ.mɑ̃
endimancher	ɑ̃.di.mɑ̃.ʃe
endive	ɑ̃.div
endoblaste	ɑ̃.dɔ.blast
endocarde	ɑ̃.dɔ.kaʁd
endocardite	ɑ̃.dɔ.kaʁ.dit
endocarpe	ɑ̃.dɔ.kaʁp
endocol	ɑ̃.dɔ.kɔl
endoctrinement	ɑ̃.dɔk.tʁin.mɑ̃
endoctriner	ɑ̃.dɔk.tʁi.ne
endogamie	ɑ̃.dɔ.ɡa.mi
endolori	ɑ̃.dɔ.lɔ.ʁi
endomètre	ɑ̃.dɔ.mɛtʁ
endommager	ɑ̃.dɔ.ma.ʒe
endormir	ɑ̃.dɔʁ.miʁ
endorphine	ɑ̃.dɔʁ.fin
endossable	ɑ̃.dɔ.sabl
endosser	ɑ̃.do.se
endothermique	ɑ̃.dɔ.tɛʁ.mik
endotrachéale	ɑ̃.dɔ.tʁa.ke.al
endroit	ɑ̃.dʁwa
endroits	ɑ̃.dʁwa
enduira	ɑ̃.dɥi.ʁa
enduire	ɑ̃.dɥiʁ
enduit	ɑ̃.dɥi
endurai	ɑ̃.dy.ʁɛ
endurant	ɑ̃.dy.ʁɑ̃
endurci	ɑ̃.dyʁ.si
endurcîmes	ɑ̃.dyʁ.sim
endurcira	ɑ̃.dyʁ.si.ʁa
endurcirai	ɑ̃.dyʁ.si.ʁe
endurciraient	ɑ̃.dyʁ.si.ʁɛ
endurcirais	ɑ̃.dyʁ.si.ʁɛ
endurcirait	ɑ̃.dyʁ.si.ʁɛ
endurciras	ɑ̃.dyʁ.si.ʁɑ
endurcirent	ɑ̃.dyʁ.siʁ
endurcirez	ɑ̃.dyʁ.si.ʁe
endurciriez	ɑ̃.dyʁ.si.ʁje
endurcirions	ɑ̃.dyʁ.si.ʁjɔ̃
endurcirons	ɑ̃.dyʁ.si.ʁɔ̃
endurciront	ɑ̃.dyʁ.si.ʁɔ̃
endurcis	ɑ̃.dyʁ.si
endurcissaient	ɑ̃.dyʁ.si.sɛ
endurcissais	ɑ̃.dyʁ.si.sɛ
endurcissait	ɑ̃.dyʁ.si.sɛ
endurcissant	ɑ̃.dyʁ.si.sɑ̃
endurcisse	ɑ̃.dyʁ.sis
endurcissent	ɑ̃.dyʁ.sis
endurcisses	ɑ̃.dyʁ.sis
endurcissez	ɑ̃.dyʁ.si.se
endurcissiez	ɑ̃.dyʁ.si.sje
endurcissions	ɑ̃.dyʁ.si.sjɔ̃
endurcissons	ɑ̃.dyʁ.si.sɔ̃
endurcit	ɑ̃.dyʁ.si
endurcît	ɑ̃.dyʁ.si
endurcîtes	ɑ̃.dyʁ.sit
endure	ɑ̃.dyʁ
endurer	ɑ̃.dy.ʁe
énergie	e.nɛʁ.ʒi
énergique	e.nɛʁ.ʒik
énergiquement	e.nɛʁ.ʒik.mɑ̃
énergiques	e.nɛʁ.ʒik
énergisa	e.nɛʁ.ʒi.za
énergisai	e.nɛʁ.ʒi.ze
énergisaient	e.nɛʁ.ʒi.zɛ
énergisais	e.nɛʁ.ʒi.zɛ
énergisait	e.nɛʁ.ʒi.zɛ
énergisâmes	e.nɛʁ.ʒi.zɑm
énergisant	e.nɛʁ.ʒi.zɑ̃
énergisas	e.nɛʁ.ʒi.zɑ
énergisasse	e.nɛʁ.ʒi.zas
énergisassent	e.nɛʁ.ʒi.zas
énergisasses	e.nɛʁ.ʒi.zas
énergisassiez	e.nɛʁ.ʒi.za.sje
énergisassions	e.nɛʁ.ʒi.za.sjɔ̃
énergisât	e.nɛʁ.ʒi.zɑ
énergisâtes	e.nɛʁ.ʒi.zɑt
énergise	e.nɛʁ.ʒiz
énergisé	e.nɛʁ.ʒi.ze
énergisent	e.nɛʁ.ʒiz
énergisera	e.nɛʁ.ʒiz.ʁa
énergiserai	e.nɛʁ.ʒiz.ʁe
énergiseraient	e.nɛʁ.ʒiz.ʁɛ
énergiserais	e.nɛʁ.ʒiz.ʁɛ
énergiserait	e.nɛʁ.ʒiz.ʁɛ
énergiseras	e.nɛʁ.ʒiz.ʁɑ
énergisèrent	e.nɛʁ.ʒi.zɛʁ
énergiserez	e.nɛʁ.ʒiz.ʁe
énergiseriez	e.nɛʁ.ʒi.zə.ʁje
énergiserions	e.nɛʁ.ʒi.zə.ʁjɔ̃
énergiserons	e.nɛʁ.ʒiz.ʁɔ̃
énergiseront	e.nɛʁ.ʒiz.ʁɔ̃
énergises	e.nɛʁ.ʒiz
énergisez	e.nɛʁ.ʒi.ze
énergisiez	e.nɛʁ.ʒi.zje
énergisions	e.nɛʁ.ʒi.zjɔ̃
énergisons	e.nɛʁ.ʒi.zɔ̃
énergumène	e.nɛʁ.ɡy.mɛn
énervant	e.nɛʁ.vɑ̃
énervante	e.nɛʁ.vɑ̃t
énervé	e.nɛʁ.ve
Énésidème	e.ne.si.dɛm
enfance	ɑ̃.fɑ̃s
enfances	ɑ̃.fɑ̃s
enfant	ɑ̃.fɑ̃
enfantin	ɑ̃.fɑ̃.tɛ̃
enfants	ɑ̃.fɑ̃
enfer	ɑ̃.fɛʁ
enfermer	ɑ̃.fɛʁ.me
enferrer	ɑ̃.fɛ.ʁe
enferrer	ɑ̃.fe.ʁe
enfeu	ɑ̃.fø
enfilade	ɑ̃.fi.lad
enfiler	ɑ̃.fi.le
enfin	ɑ̃.fɛ̃
enflammer	ɑ̃.fla.me
enfler	ɑ̃.fle
enfleurage	ɑ̃.flœ.ʁaʒ
enfleurer	ɑ̃.flœ.ʁe
enflure	ɑ̃.flyʁ
enfoira	ɑ̃.fwa.ʁa
enfoirai	ɑ̃.fwa.ʁe
enfoiraient	ɑ̃.fwa.ʁɛ
enfoirais	ɑ̃.fwa.ʁɛ
enfoirait	ɑ̃.fwa.ʁɛ
enfoirâmes	ɑ̃.fwa.ʁɑm
enfoirant	ɑ̃.fwa.ʁɑ̃
enfoiras	ɑ̃.fwa.ʁɑ
enfoirasse	ɑ̃.fwa.ʁas
enfoirassent	ɑ̃.fwa.ʁas
enfoirasses	ɑ̃.fwa.ʁas
enfoirassiez	ɑ̃.fwa.ʁa.sje
enfoirassions	ɑ̃.fwa.ʁa.sjɔ̃
enfoirât	ɑ̃.fwa.ʁɑ
enfoirâtes	ɑ̃.fwa.ʁɑt
enfoire	ɑ̃.fwaʁ
enfoiré	ɑ̃.fwa.ʁe
enfoirée	ɑ̃.fwa.ʁe
enfoirées	ɑ̃.fwa.ʁe
enfoirent	ɑ̃.fwaʁ
enfoirer	ɑ̃.fwa.ʁe
enfoirera	ɑ̃.fwa.ʁə.ʁa
enfoirerai	ɑ̃.fwa.ʁə.ʁe
enfoireraient	ɑ̃.fwa.ʁə.ʁɛ
enfoirerais	ɑ̃.fwa.ʁə.ʁɛ
enfoirerait	ɑ̃.fwa.ʁə.ʁɛ
enfoireras	ɑ̃.fwa.ʁə.ʁɑ
enfoirèrent	ɑ̃.fwa.ʁɛʁ
enfoirerez	ɑ̃.fwa.ʁə.ʁe
enfoireriez	ɑ̃.fwa.ʁə.ʁje
enfoirerions	ɑ̃.fwa.ʁə.ʁjɔ̃
enfoirerons	ɑ̃.fwa.ʁə.ʁɔ̃
enfoireront	ɑ̃.fwa.ʁə.ʁɔ̃
enfoires	ɑ̃.fwaʁ
enfoirez	ɑ̃.fwa.ʁe
enfoiriez	ɑ̃.fwa.ʁje
enfoirions	ɑ̃.fwa.ʁjɔ̃
enfoirons	ɑ̃.fwa.ʁɔ̃
enfoncement	ɑ̃.fɔ̃s.mɑ̃
enfoncer	ɑ̃.fɔ̃.se
enfouir	ɑ̃.fwiʁ
enfouissement	ɑ̃.fwis.mɑ̃
enfourcher	ɑ̃.fuʁ.ʃe
enfourner	ɑ̃.fuʁ.ne
enfreindre	ɑ̃.fʁɛ̃dʁ
enfuir	ɑ̃.fɥiʁ
enfumer	ɑ̃.fy.me
engage	ɑ̃.ɡaʒ
engager	ɑ̃.ɡa.ʒe
engainer	ɑ̃.ɡɛ.ne
engaller	ɑ̃.ɡa.le
engamer	ɑ̃.ɡa.me
engatse	ɑ̃.ɡats
engazonner	ɑ̃.ɡa.zɔ.ne
engeance	ɑ̃.ʒɑ̃s
engelure	ɑ̃ʒ.lyʁ
engendrer	ɑ̃.ʒɑ̃.dʁe
engin	ɑ̃.ʒɛ̃
englacé	ɑ̃.ɡla.se
englober	ɑ̃.ɡlɔ.be
engloutir	ɑ̃.ɡlu.tiʁ
englua	ɑ̃.ɡly.a
engluai	ɑ̃.ɡly.e
engluaient	ɑ̃.ɡly.ɛ
engluais	ɑ̃.ɡly.ɛ
engluait	ɑ̃.ɡly.ɛ
engluâmes	ɑ̃.ɡly.ɑm
engluant	ɑ̃.ɡly.ɑ̃
engluas	ɑ̃.ɡly.ɑ
engluasse	ɑ̃.ɡly.as
engluassent	ɑ̃.ɡly.as
engluasses	ɑ̃.ɡly.as
engluassiez	ɑ̃.ɡly.a.sje
engluassions	ɑ̃.ɡly.a.sjɔ̃
engluât	ɑ̃.ɡly.ɑ
engluâtes	ɑ̃.ɡly.ɑt
englue	ɑ̃.ɡly
englué	ɑ̃.ɡly.e
engluent	ɑ̃.ɡly
engluer	ɑ̃.ɡly.e
engluera	ɑ̃.ɡly.ʁa
engluerai	ɑ̃.ɡly.ʁe
englueraient	ɑ̃.ɡly.ʁɛ
engluerais	ɑ̃.ɡly.ʁɛ
engluerait	ɑ̃.ɡly.ʁɛ
englueras	ɑ̃.ɡly.ʁɑ
engluèrent	ɑ̃.ɡly.ɛʁ
engluerez	ɑ̃.ɡly.ʁe
englueriez	ɑ̃.ɡly.ʁje
engluerions	ɑ̃.ɡly.ʁjɔ̃
engluerons	ɑ̃.ɡly.ʁɔ̃
englueront	ɑ̃.ɡly.ʁɔ̃
englues	ɑ̃.ɡly
engluez	ɑ̃.ɡly.e
engluiez	ɑ̃.ɡly.je
engluions	ɑ̃.ɡly.jɔ̃
engluons	ɑ̃.ɡly.ɔ̃
engobe	ɑ̃.ɡɔb
engober	ɑ̃.ɡɔ.be
engoncé	ɑ̃.ɡɔ̃.se
engouement	ɑ̃.ɡu.mɑ̃
engouffrer	ɑ̃.ɡu.fʁe
engoulevent	ɑ̃.ɡul.vɑ̃
engourdîmes	ɑ̃.ɡuʁ.dim
engourdir	ɑ̃.ɡuʁ.diʁ
engourdira	ɑ̃.ɡuʁ.di.ʁa
engourdirai	ɑ̃.ɡuʁ.di.ʁe
engourdiraient	ɑ̃.ɡuʁ.di.ʁɛ
engourdirais	ɑ̃.ɡuʁ.di.ʁɛ
engourdirait	ɑ̃.ɡuʁ.di.ʁɛ
engourdiras	ɑ̃.ɡuʁ.di.ʁɑ
engourdirent	ɑ̃.ɡuʁ.diʁ
engourdirez	ɑ̃.ɡuʁ.di.ʁe
engourdiriez	ɑ̃.ɡuʁ.di.ʁje
engourdirions	ɑ̃.ɡuʁ.di.ʁjɔ̃
engourdirons	ɑ̃.ɡuʁ.di.ʁɔ̃
engourdiront	ɑ̃.ɡuʁ.di.ʁɔ̃
engourdis	ɑ̃.ɡuʁ.di
engourdissaient	ɑ̃.ɡuʁ.di.sɛ
engourdissais	ɑ̃.ɡuʁ.di.sɛ
engourdissait	ɑ̃.ɡuʁ.di.sɛ
engourdissant	ɑ̃.ɡuʁ.di.sɑ̃
engourdisse	ɑ̃.ɡuʁ.dis
engourdissent	ɑ̃.ɡuʁ.dis
engourdisses	ɑ̃.ɡuʁ.dis
engourdissez	ɑ̃.ɡuʁ.di.se
engourdissiez	ɑ̃.ɡuʁ.di.sje
engourdissions	ɑ̃.ɡuʁ.di.sjɔ̃
engourdissons	ɑ̃.ɡuʁ.di.sɔ̃
engourdit	ɑ̃.ɡuʁ.di
engourdît	ɑ̃.ɡuʁ.di
engourdîtes	ɑ̃.ɡuʁ.dit
engrain	ɑ̃.ɡʁɛ̃
engrais	ɑ̃.ɡʁɛ
engraissa	ɑ̃.ɡʁe.sa
engraissai	ɑ̃.ɡʁe.se
engraissaient	ɑ̃.ɡʁe.sɛ
engraissais	ɑ̃.ɡʁe.sɛ
engraissait	ɑ̃.ɡʁe.sɛ
engraissâmes	ɑ̃.ɡʁe.sam
engraissant	ɑ̃.ɡʁe.sɑ̃
engraissas	ɑ̃.ɡʁe.sa
engraissasse	ɑ̃.ɡʁe.sas
engraissassent	ɑ̃.ɡʁe.sas
engraissasses	ɑ̃.ɡʁe.sas
engraissassiez	ɑ̃.ɡʁe.sa.sje
engraissassions	ɑ̃.ɡʁe.sa.sjɔ̃
engraissât	ɑ̃.ɡʁe.sa
engraissâtes	ɑ̃.ɡʁe.sat
engraisse	ɑ̃.ɡʁes
engraissé	ɑ̃.ɡʁe.se
engraissent	ɑ̃.ɡʁes
engraisser	ɑ̃.ɡʁe.se
engraissera	ɑ̃.ɡʁe.sə.ʁa
engraisserai	ɑ̃.ɡʁe.sə.ʁe
engraisseraient	ɑ̃.ɡʁe.sə.ʁɛ
engraisserais	ɑ̃.ɡʁe.sə.ʁɛ
engraisserait	ɑ̃.ɡʁe.sə.ʁɛ
engraisseras	ɑ̃.ɡʁe.sə.ʁa
engraissèrent	ɑ̃.ɡʁe.sɛʁ
engraisserez	ɑ̃.ɡʁe.sə.ʁe
engraisseriez	ɑ̃.ɡʁe.sə.ʁje
engraisserions	ɑ̃.ɡʁe.sə.ʁjɔ̃
engraisserons	ɑ̃.ɡʁe.sə.ʁɔ̃
engraisseront	ɑ̃.ɡʁe.sə.ʁɔ̃
engraisses	ɑ̃.ɡʁes
engraissez	ɑ̃.ɡʁe.se
engraissiez	ɑ̃.ɡʁe.sje
engraissions	ɑ̃.ɡʁe.sjɔ̃
engraissons	ɑ̃.ɡʁe.sɔ̃
engranger	ɑ̃.ɡʁɑ̃.ʒe
engrenage	ɑ̃.ɡʁə.naʒ
engrisailler	ɑ̃.ɡʁi.za.je
engrosser	ɑ̃.ɡʁo.se
engueulade	ɑ̃.ɡœ.lad
engueuler	ɑ̃.ɡœ.le
enguirlander	ɑ̃.ɡiʁ.lɑ̃.de
enhardir	ɑ̃.aʁ.diʁ
enharnacher	ɑ̃.aʁ.na.ʃe
énième	e.njɛm
énième	ɛ.njɛm
énigmatique	e.niɡ.ma.tik
énigmatiques	e.niɡ.ma.tik
énigme	e.niɡm
enivrement	ɑ̃.ni.vʁə.mɑ̃
enivrer	ɑ̃.ni.vʁe
enjambée	ɑ̃.ʒɑ̃.be
enjambement	ɑ̃.ʒɑ̃b.mɑ̃
enjamber	ɑ̃.ʒɑ̃.be
enjeu	ɑ̃.ʒø
enjoindre	ɑ̃.ʒwɛ̃dʁ
enjôler	ɑ̃.ʒo.le
enjôleur	ɑ̃.ʒo.lœʁ
enjolivure	ɑ̃.ʒɔ.li.vyʁ
enjoué	ɑ̃.ʒwe
enkyster	ɑ̃.kis.te
enlaidir	ɑ̃.le.diʁ
enlèvement	ɑ̃.lɛv.mɑ̃
enlever	ɑ̃l.ve
enligne	ɑ̃.liɲ
enligner	ɑ̃.li.ɲe
enliser	ɑ̃.li.ze
enloger	ɑ̃.lɔ.ʒe
enluminer	ɑ̃.ly.mi.ne
enluminure	ɑ̃.ly.mi.nyʁ
enluminures	ɑ̃.ly.mi.nyʁ
enne	ɛn
ennéagonale	ɑ̃.ne.a.ɡɔ.nal
ennemi	ɛn.mi
